#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,CBSSportsName,CBSSportsID,YahooID,YahooName
1400,Connor Prielipp,687570,687570,31857,12232,*05joq*,MIN,SP,SP,Prielipp,Connor,Prielipp,Connor,Connor Prielipp P | MIN,29075510,60267,Connor Prielipp
1401,Dom Hamel,687589,687589,30153,12015,*05udy*,NYY,RP,RP,Hamel,Dom,Hamel,Dom,Dom Hamel P | NYY,0,12489,Dom Hamel
1402,Jordan Beck,687597,687597,31431,12084,*051b4*,COL,OF,OF,Beck,Jordan,Beck,Jordan,Jordan Beck OF | COL,29075715,60147,Jordan Beck
1403,Paxton Schultz,687606,687606,25501,12383,*051b2*,WSH,SP,SP,Schultz,Paxton,Schultz,Paxton,Paxton Schultz P | WAS,29676039,65397,Paxton Schultz
1404,Dylan Beavers,687637,687637,31695,12226,*05xty*,BAL,OF,OF,Beavers,Dylan,Beavers,Dylan,Dylan Beavers OF | BAL,29075533,60091,Dylan Beavers
1405,Kaden Polcovich,687659,687659,sa3014496,10868,*05lnl*,SEA,2B,2B,Polcovich,Kaden,Polcovich,Kaden,Kaden Polcovich 2B | SEA,3165229,0,
1406,Jackson Cluff,687714,687714,sa3010342,11124,*05150*,NYM,SS,SS,Cluff,Jackson,Cluff,Jackson,Jackson Cluff SS | NYM,26615360,1169831,
1407,Jase Bowen,687749,687749,26047,12688,*0518m*,SD,OF,OF,Bowen,Jase,Bowen,Jase,Jase Bowen OF | SD,28841664,0,Jase Bowen
1408,Mitch Spence,687765,687765,27707,12002,*0517z*,KC,SP,SP,Spence,Mitch,Spence,Mitch,Mitch Spence P | KC,28837586,61384,Mitch Spence
1409,DJ Herz,687792,687792,26389,11969,*0516h*,WSH,SP,SP,Herz,DJ,Herz,DJ,DJ Herz P | WAS,26615416,63299,DJ Herz
1410,Nick Robertson,687798,687798,26226,11805,*0515s*,LAD,RP,RP,Robertson,Nick,Robertson,Nick,Nick Robertson P | LAD,26635161,61267,Nick Robertson
1411,Sawyer Gipson-Long,687830,687830,26048,11863,*0514z*,DET,RP,RP,Gipson-Long,Sawyer,Gipson-Long,Sawyer,Sawyer Gipson-Long P | DET,29085317,62054,Sawyer Gipson-Long
1412,Marc Church,687847,687847,26353,11993,*051du*,TEX,RP,RP,Church,Marc,Church,Marc,Marc Church P | TEX,28840801,60438,Marc Church
1413,Zak Kent,687849,687849,25703,11714,*0516v*,WSH,RP,RP,Kent,Zak,Kent,Zak,Zak Kent P | WAS,28843019,12724,Zak Kent
1414,Troy Johnston,687859,687859,26143,11905,*051d0*,COL,1B/OF,1B/OF,Johnston,Troy,Johnston,Troy,"Troy Johnston 1B,OF | COL",28837850,60622,Troy Johnston
1415,Porter Hodge,687863,687863,26413,11980,*051aa*,CHC,RP,RP,Hodge,Porter,Hodge,Porter,Porter Hodge P | CHC,29075754,60122,Porter Hodge
1416,Brandon Walter,687888,687888,26056,11608,*05rk4*,HOU,SP,SP,Walter,Brandon,Walter,Brandon,Brandon Walter P | HOU,26911750,12378,Brandon Walter
1417,Bryan King,687911,687911,25890,12111,*06mi0*,HOU,RP,RP,King,Bryan,King,Bryan,Bryan King P | HOU,29342666,64014,Bryan King
1418,Julian Aguiar,687924,687924,30031,11959,*05yg3*,CIN,RP,RP,Aguiar,Julian,Aguiar,Julian,Julian Aguiar P | CIN,29295931,63548,Julian Aguiar
1419,Carson Whisenhunt,687931,687931,31676,11956,*05y7v*,SF,SP,SP,Whisenhunt,Carson,Whisenhunt,Carson,Carson Whisenhunt P | SF,29075501,60381,Carson Whisenhunt
1420,Christian Encarnacion-Strand,687952,687952,30011,11736,*05xor*,BAL,1B,1B/3B,Encarnacion-Strand,Christian,Encarnacion-Strand,Christian,Christian Encarnacion-Strand 1B | BAL,28842583,60131,Christian Encarnacion-Strand
1421,Dustin Harris,687957,687957,25705,11589,*0518r*,FA,OF,OF,Harris,Dustin,,,Dustin Harris OF | FA,26757037,12567,
1422,Josh White,687985,687985,31738,12546,*05zyb*,MIA,RP,RP,White,Josh,White,Josh,Josh White P | MIA,29693004,65694,Josh White
1423,Robert Gasser,688107,688107,29812,11745,*05u6r*,MIL,SP,SP,Gasser,Robert,Gasser,Robert,Robert Gasser P | MIL,26911742,12523,Robert Gasser
1424,Logan Evans,688138,688138,33699,12208,*06hv8*,SEA,SP,SP,Evans,Logan,Evans,Logan,Logan Evans P | SEA,29342665,64011,Logan Evans
1425,David Morgan,688158,688158,31616,12387,*066a8*,SD,RP,RP,Morgan,David,Morgan,David,David Morgan P | SD,29662263,65463,David Morgan
1426,Chris Roycroft,688297,688297,31261,12086,*06lqo*,TB,RP,RP,Roycroft,Chris,Roycroft,Chris,Chris Roycroft P | TB,29350513,63663,Chris Roycroft
1427,Graham Pauley,688363,688363,31363,11954,*066lr*,MIA,3B,1B/3B,Pauley,Graham,Pauley,Graham,Graham Pauley 3B | MIA,29186521,63624,Graham Pauley
1428,Gavin Cross,688457,688457,sa3019985,12341,*05tcd*,KC,OF,OF,Cross,Gavin,Cross,Gavin,Gavin Cross OF | KC,28920012,0,
1429,Taylor Rashi,688497,688497,26344,12448,*051hq*,MIN,RP,RP,Rashi,Taylor,Rashi,Taylor,Taylor Rashi P | MIN,28851017,64065,Taylor Rashi
1430,Zach Agnos,688642,688642,31552,12221,*064ny*,COL,SP,SP,Agnos,Zach,Agnos,Zach,Zach Agnos P | COL,29360014,64286,Zach Agnos
1431,Cooper Bowman,688682,688682,sa3016966,12319,*05xou*,TB,2B,2B,Bowman,Cooper,Bowman,Cooper,Cooper Bowman 2B | TB,26911676,60315,
1432,Peyton Pallette,688883,688883,31865,12601,*05u38*,CHW,RP,RP,Pallette,Peyton,Pallette,Peyton,Peyton Pallette P | CHW,29075752,60157,Peyton Pallette
1433,Landon Knack,689017,689017,27487,11058,*05l9f*,LAD,SP,SP,Knack,Landon,Knack,Landon,Landon Knack P | LAD,3166653,12038,Landon Knack
1434,Orion Kerkering,689147,689147,31776,11876,*06491*,PHI,RP,RP,Kerkering,Orion,Kerkering,Orion,Orion Kerkering P | PHI,29075749,60329,Orion Kerkering
1435,Chad Dallas,689149,689149,30158,12063,*05xpp*,TOR,RP,RP,Dallas,Chad,Dallas,Chad,Chad Dallas P | TOR,26911818,0,Chad Dallas
1436,Brett Wisely,689172,689172,27735,11768,*051br*,ATL,2B,2B,Wisely,Brett,Wisely,Brett,Brett Wisely 2B | ATL,28838956,12735,Brett Wisely
1437,Jacob Melton,689200,689200,31661,12046,*061gx*,TB,OF,OF,Melton,Jacob,Melton,Jacob,Jacob Melton OF | TB,29075704,60184,Jacob Melton
1438,Beau Brieske,689225,689225,26079,11429,*05t6u*,DET,RP,RP,Brieske,Beau,Brieske,Beau,Beau Brieske P | DET,26911772,12604,Beau Brieske
1439,Mason Fluharty,689254,689254,31553,12373,*0648y*,TOR,RP,RP,Fluharty,Mason,Fluharty,Mason,Mason Fluharty P | TOR,29295991,61987,Mason Fluharty
1440,Dylan Dodd,689266,689266,29928,11765,*05uy4*,ATL,RP,RP,Dodd,Dylan,Dodd,Dylan,Dylan Dodd P | ATL,26911747,12367,Dylan Dodd
1441,Anthony Nunez,689296,689296,25796,12531,*057n0*,BAL,RP,RP,Nunez,Anthony,Nunez,Anthony,Anthony Nunez P | BAL,50036778,66156,Anthony Nunez
1442,Liam Hicks,689414,689414,29844,11943,*05ynb*,MIA,C/1B,C/1B,Hicks,Liam,Hicks,Liam,"Liam Hicks C,1B | MIA",29329516,63648,Liam Hicks
1443,Coleman Crow,689441,689441,27926,12519,*0569p*,MIL,SP,SP,Crow,Coleman,Crow,Coleman,Coleman Crow P | MIL,29075508,60222,Coleman Crow
1444,Cody Laweryson,689520,689520,26429,12460,*051as*,MIN,RP,RP,Laweryson,Cody,Laweryson,Cody,Cody Laweryson P | MIN,28842391,61806,Cody Laweryson
1445,Nick Davila,689546,689546,27741,12663,*05oyw*,SEA,RP,RP,Davila,Nick,Davila,Nick,Nick Davila P | SEA,29342246,63943,Nick Davila
1446,Drew Thorpe,689672,689672,31967,11896,*05yb1*,CHW,SP,SP,Thorpe,Drew,Thorpe,Drew,Drew Thorpe P | CHW,29075532,60297,Drew Thorpe
1447,Alek Jacob,689690,689690,29628,11824,*05xq0*,SD,RP,RP,Jacob,Alek,Jacob,Alek,Alek Jacob P | SD,29066644,60360,Alek Jacob
1448,David Sandlin,689818,689818,31743,12306,*062pn*,CHW,SP,SP,Sandlin,David,Sandlin,David,David Sandlin P | CHW,29295959,60746,David Sandlin
1449,Andrew Walters,689958,689958,33834,12182,*061a8*,CLE,RP,RP,Walters,Andrew,Walters,Andrew,Andrew Walters P | CLE,29295955,62751,Andrew Walters
1450,River Ryan,689981,689981,29514,11910,*05ynx*,LAD,SP,SP,Ryan,River,Ryan,River,River Ryan P | LAD,29295923,63577,River Ryan
1451,Ryan Ritter,690022,690022,31500,12406,*05xu2*,COL,2B/SS,2B/SS,Ritter,Ryan,Ritter,Ryan,"Ryan Ritter 2B,SS | COL",29075765,60154,Ryan Ritter
1452,Matt Pushard,690155,690155,31870,12601,*0665x*,MIA,RP,RP,Pushard,Matt,Pushard,Matt,Matt Pushard P | MIA,29322009,63591,Matt Pushard
1453,Jace Jung,690291,690291,31437,11929,*05tzg*,DET,3B,3B,Jung,Jace,Jung,Jace,Jace Jung 3B | DET,28920015,60170,Jace Jung
1454,Michael Darrell-Hicks,690382,690382,31501,12375,*0664r*,PIT,RP,RP,Darrell-Hicks,Michael,Darrell-Hicks,Michael,Michael Darrell-Hicks P | PIT,29342245,63902,Michael Darrell-Hicks
1455,Bailey Horn,690544,690544,27753,11981,*05mrs*,DET,RP,RP,Horn,Bailey,Horn,Bailey,Bailey Horn P | DET,29080903,61324,Bailey Horn
1456,Ben Joyce,690829,690829,31461,11754,*060eu*,LAA,RP,RP,Joyce,Ben,Joyce,Ben,Ben Joyce P | LAA,29075473,60218,Ben Joyce
1457,Richard Fitts,690916,690916,30160,12014,*05rav*,STL,SP,SP,Fitts,Richard,Fitts,Richard,Richard Fitts P | STL,29075756,60306,Richard Fitts
1458,Braxton Fulford,690924,690924,29704,12378,*05yc9*,COL,C,C,Fulford,Braxton,Fulford,Braxton,Braxton Fulford C | COL,28839879,60687,Braxton Fulford
1459,Clayton Beeter,690925,690925,27494,11106,*05jnq*,WSH,RP,RP,Beeter,Clayton,Beeter,Clayton,Clayton Beeter P | WAS,3166987,12014,Clayton Beeter
1460,Hunter Dobbins,690928,690928,30240,12280,*05y6w*,STL,SP,SP,Dobbins,Hunter,Dobbins,Hunter,Hunter Dobbins P | STL,29295945,64811,Hunter Dobbins
1461,Mick Abel,690953,690953,27756,11632,*05g4k*,MIN,SP,SP,Abel,Mick,Abel,Mick,Mick Abel P | MIN,26615392,12166,Mick Abel
1462,Enrique Bradfield Jr.,690961,690961,sa3022917,12213,*05jre*,BAL,OF,OF,Bradfield Jr.,Enrique,Bradfield Jr.,Enrique,Enrique Bradfield OF | BAL,29155729,62983,
1463,Alex Freeland,690976,690976,31665,12231,*05xu1*,LAD,2B/3B,2B/3B,Freeland,Alex,Freeland,Alex,"Alex Freeland 2B,3B | LAD",29088587,62354,Alex Freeland
1464,Dax Fulton,690978,690978,27757,11757,*05gwu*,MIA,SP,SP,Fulton,Dax,Fulton,Dax,Dax Fulton P | MIA,26660164,12150,Dax Fulton
1465,Petey Halpin,690984,690984,27931,12275,*05gwx*,CLE,OF,OF,Halpin,Petey,Halpin,Petey,Petey Halpin OF | CLE,26615370,12404,Petey Halpin
1466,Kyle Harrison,690986,690986,27758,11597,*05js3*,MIL,SP,SP,Harrison,Kyle,Harrison,Kyle,Kyle Harrison P | MIL,26615400,12175,Kyle Harrison
1467,Robert Hassell III,690987,690987,27482,11046,*05gbe*,PIT,OF,OF,Hassell III,Robert,Hassell III,Robert,Robert Hassell OF | PIT,3165361,11984,Robert Hassell III
1468,Austin Hendrick,690988,690988,sa3014521,10828,*04n1t*,CIN,OF,OF,Hendrick,Austin,Hendrick,Austin,Austin Hendrick OF | CIN,3175185,0,
1469,Cade Horton,690990,690990,31872,11886,*05gww*,CHC,SP,SP,Horton,Cade,Horton,Cade,Cade Horton P | CHC,28920010,60118,Cade Horton
1470,Colt Keith,690993,690993,27899,11825,*05jrh*,DET,2B/3B,1B/2B/ 3B,Keith,Colt,Keith,Colt,"Colt Keith 2B,3B | DET",26615338,12430,Colt Keith
1471,Nolan McLean,690997,690997,33703,12443,*05y7s*,NYM,SP,SP,McLean,Nolan,McLean,Nolan,Nolan McLean P | NYM,29295981,62935,Nolan McLean
1472,Tre’ Morgan,691003,691003,sa3022919,12332,*05wrt*,TB,1B,1B,Morgan,Tre’,Morgan,Tre’,Tre’ Morgan 1B | TB,29321991,62919,
1473,Drew Romo,691011,691011,27763,11914,*05gwr*,CHW,C,C,Romo,Drew,Romo,Drew,Drew Romo C | CHW,26615318,12134,Drew Romo
1474,Tyler Soderstrom,691016,691016,27467,11071,*05gtn*,ATH,1B/OF,1B/OF,Soderstrom,Tyler,Soderstrom,Tyler,"Tyler Soderstrom 1B,OF | ATH",3166655,12005,Tyler Soderstrom
1475,Kyle Teel,691019,691019,33549,11901,*05wxy*,CHW,C,C,Teel,Kyle,Teel,Kyle,Kyle Teel C | CHW,29155728,62979,Kyle Teel
1476,A.J. Vukovich,691021,691021,sa3014525,11616,*05jql*,ARI,OF,OF,Vukovich,A.J.,Vukovich,A.J.,A.J. Vukovich OF | ARI,26615336,12357,
1477,Jordan Walker,691023,691023,27475,10885,*05gbf*,STL,OF,OF,Walker,Jordan,Walker,Jordan,Jordan Walker OF | STL,3166486,12024,Jordan Walker
1478,Masyn Winn,691026,691026,27479,10899,*05gwy*,STL,SS,SS,Winn,Masyn,Winn,Masyn,Masyn Winn SS | STL,3166487,12025,Masyn Winn
1479,Yosver Zulueta,691172,691172,27765,11687,*05it9*,BAL,RP,RP,Zulueta,Yosver,Zulueta,Yosver,Yosver Zulueta P | BAL,26635168,12743,Yosver Zulueta
1480,Jasson Dominguez,691176,691176,28080,11749,*050c3*,NYY,OF,OF,Dominguez,Jasson,Domínguez,Jasson,Jasson Dominguez OF | NYY,3131512,11805,Jasson Domínguez
1481,Emmanuel Rodriguez,691181,691181,sa3014693,11990,*054p6*,MIN,OF,OF,Rodriguez,Emmanuel,Rodriguez,Emmanuel,Emmanuel Rodriguez OF | MIN,26913049,12487,Emmanuel Rodriguez
1482,Adael Amador,691182,691182,27962,11965,*04ysv*,COL,2B,2B,Amador,Adael,Amador,Adael,Adael Amador 2B | COL,3151953,12411,Adael Amador
1483,Maximo Acosta,691185,691185,27963,12290,*0568a*,MIA,3B,2B/SS/ 3B,Acosta,Maximo,Acosta,Maximo,Maximo Acosta 3B | MIA,3159165,11848,Maximo Acosta
1484,Andry Lara,691251,691251,27967,12261,*052kc*,WSH,RP,RP,Lara,Andry,Lara,Andry,Andry Lara P | WAS,26913413,11860,Andry Lara
1485,Deyvison De Los Santos,691277,691277,27969,11615,*05nsq*,MIA,1B,1B/3B,De Los Santos,Deyvison,De Los Santos,Deyvison,Deyvison De Los Santos 1B | MIA,26912506,60057,Deyvison De Los Santos
1486,Moises Chace,691330,691330,sa3015346,12264,*060vu*,PHI,SP,SP,Chace,Moises,Chace,Moisés,Moises Chace P | PHI,29476191,64773,Moises Chace
1487,Jhostynxon Garcia,691373,691373,28142,12279,*05j8u*,PIT,OF,OF,Garcia,Jhostynxon,Garcia,Jhostynxon,Jhostynxon Garcia OF | PIT,29089058,62404,Jhostynxon Garcia
1488,Luis Perales,691384,691384,sa3014677,11984,*05gd5*,WSH,SP,SP,Perales,Luis,Perales,Luis,Luis Perales P | WAS,29077662,60114,Luis Perales
1489,Junior Caminero,691406,691406,28163,11875,*05xch*,TB,3B,3B,Caminero,Junior,Caminero,Junior,Junior Caminero 3B | TB,28839811,60419,Junior Caminero
1490,Cristian Mena,691441,691441,27974,11978,*05ita*,ARI,RP,RP,Mena,Cristian,Mena,Cristian,Cristian Mena P | ARI,26913414,60158,Cristian Mena
1491,Blaze Jordan,691458,691458,28199,12649,*04nq4*,STL,1B/3B,1B/3B,Jordan,Blaze,Jordan,Blaze,"Blaze Jordan 1B,3B | STL",26615331,12124,Blaze Jordan
1492,Jose Hernandez,691559,691559,sa3015557,11725,*066st*,LAD,3B,3B,Hernandez,Jose,,,Jose Hernandez 3B | LAD,29038651,0,
1493,Eury Perez,691587,691587,27768,11591,*05aoc*,MIA,SP,SP,Perez,Eury,Pérez,Eury,Eury Perez P | MIA,26912478,12468,Eury Pérez
1494,Javier Sanoja,691594,691594,28253,12177,*062ho*,MIA,2B/3B/ OF,2B/SS/ 3B/OF,Sanoja,Javier,Sanoja,Javier,"Javier Sanoja 2B,3B,OF | MIA",29086431,62194,Javier Sanoja
1495,Jeferson Quero,691620,691620,28272,11906,*05gss*,MIL,C,C,Quero,Jeferson,Quero,Jeferson,Jeferson Quero C | MIL,26912481,12477,Jeferson Quero
1496,Pete Crow-Armstrong,691718,691718,27769,11864,*051wv*,CHC,OF,OF,Crow-Armstrong,Pete,Crow-Armstrong,Pete,Pete Crow-Armstrong OF | CHC,26615365,12157,Pete Crow-Armstrong
1497,Kyle Karros,691720,691720,33252,12439,*06dsa*,COL,3B,3B,Karros,Kyle,Karros,Kyle,Kyle Karros 3B | COL,29321956,62831,Kyle Karros
1498,Jared Kelley,691721,691721,sa3014471,11091,*05g4j*,CHW,RP,RP,Kelley,Jared,Kelley,Jared,Jared Kelley P | CHW,3168715,0,
1499,Coby Mayo,691723,691723,28312,11889,*05js5*,BAL,1B/3B,1B/3B,Mayo,Coby,Mayo,Coby,"Coby Mayo 1B,3B | BAL",26615333,12372,Coby Mayo
1500,Andrew Painter,691725,691725,30091,11585,*05r3i*,PHI,SP,SP,Painter,Andrew,Painter,Andrew,Andrew Painter P | PHI,26719591,60592,Andrew Painter
1501,Zac Veen,691728,691728,27770,11331,*05gbg*,COL,OF,OF,Veen,Zac,Veen,Zac,Zac Veen OF | COL,3173109,12133,Zac Veen
1502,Daniel Susac,691740,691740,31441,12503,*05jpu*,SF,C,C,Susac,Daniel,Susac,Daniel,Daniel Susac C | SF,28920022,60308,Daniel Susac
1503,Philip Abner,691769,691769,33821,12465,*05uab*,ARI,RP,RP,Abner,Philip,Abner,Philip,Philip Abner P | ARI,29693032,63171,Philip Abner
1504,Ryan Clifford,691775,691775,sa3020126,12475,*05ge1*,NYM,1B,1B,Clifford,Ryan,Clifford,Ryan,Ryan Clifford 1B | NYM,29075764,60185,
1505,Max Muncy,691777,691777,29779,12301,*05t9l*,ATH,2B/3B,2B/SS/ 3B,Muncy,Max,Muncy,Max,"Max Muncy 2B,3B | ATH",26719666,12501,Max Muncy
1506,Brady House,691781,691781,29993,11926,*059bx*,WSH,3B,3B,House,Brady,House,Brady,Brady House 3B | WAS,26723699,12580,Brady House
1507,Jordan Lawlar,691783,691783,29976,11439,*05r1m*,ARI,3B/OF,3B/OF,Lawlar,Jordan,Lawlar,Jordan,"Jordan Lawlar 3B,OF | ARI",26720082,12355,Jordan Lawlar
1508,Marcelo Mayer,691785,691785,29668,11934,*05r9j*,BOS,2B/SS/ 3B,2B/SS/ 3B,Mayer,Marcelo,Mayer,Marcelo,"Marcelo Mayer 2B,3B,SS | BOS",26719555,12375,Marcelo Mayer
1509,Joe Mack,691788,691788,29780,12482,*05rcd*,MIA,C,C,Mack,Joe,Mack,Joe,Joe Mack C | MIA,26719697,12470,Joe Mack
1510,Grant Taylor,691799,691799,33927,12359,*066er*,CHW,RP,RP,Taylor,Grant,Taylor,Grant,Grant Taylor P | CHW,29295953,63027,Grant Taylor
1511,Sem Robberse,691828,691828,sa3011735,11976,*05gea*,STL,RP,RP,Robberse,Sem,Robberse,Sem,Sem Robberse P | STL,26912483,12571,
1512,Jared Serna,691858,691858,sa3015579,12263,*062jx*,MIA,SS,SS,Serna,Jared,Serna,Jared,Jared Serna SS | MIA,29322022,63609,Jared Serna
1513,Jean Cabrera,691893,691893,sa3015433,12267,*05ww7*,PHI,SP,SP,Cabrera,Jean,Cabrera,Jean,Jean Cabrera P | PHI,29077623,60327,Jean Cabrera
1514,Tsung-Che Cheng,691907,691907,28344,11998,*05y34*,BOS,SS,SS,Cheng,Tsung-Che,Cheng,Tsung-Che,Tsung-Che Cheng SS | BOS,28842581,63486,Tsung-Che Cheng
1515,Jesus Castillo,691913,691913,sa3015587,9853,*062l1*,PIT,SS,SS,Castillo,Jesus,Castillo,Jesus,Jesus Castillo SS | PIT,29088487,0,
1516,Carter Baumler,691945,691945,30231,12607,*05lg1*,TEX,RP,RP,Baumler,Carter,Baumler,Carter,Carter Baumler P | TEX,26615412,60099,Carter Baumler
1517,George Klassen,691946,691946,33464,12220,*067xm*,LAA,SP,SP,Klassen,George,Klassen,George,George Klassen P | LAA,29321961,63064,George Klassen
1518,Sam Aldegheri,691951,691951,26443,12170,*06aw2*,LAA,SP,SP,Aldegheri,Sam,Aldegheri,Sam,Sam Aldegheri P | LAA,29321878,63620,Sam Aldegheri
1519,Jose Corniell,692030,692030,27984,11994,*05gx5*,TEX,RP,RP,Corniell,Jose,Corniell,Jose,Jose Corniell P | TEX,29292532,63483,Jose Corniell
1520,CJ Kayfus,692216,692216,33704,12435,*06dn6*,CLE,OF,1B/OF,Kayfus,CJ,Kayfus,CJ,C.J. Kayfus OF | CLE,29321957,62758,CJ Kayfus
1521,Kristian Campbell,692225,692225,33644,12195,*06f0q*,BOS,2B,2B/OF,Campbell,Kristian,Campbell,Kristian,Kristian Campbell 2B | BOS,29383714,63128,Kristian Campbell
1522,Carlos Rodriguez,692230,692230,30161,11915,*05yf9*,MIL,RP,RP,Rodriguez,Carlos,Rodriguez,Carlos,Carlos Rodriguez P | MIL,29077337,60260,Carlos Rodriguez
1523,Luis Guerrero,692285,692285,31184,12176,*06aop*,TB,RP,RP,Guerrero,Luis,Guerrero,Luis,Luis Guerrero P | TB,29089609,61779,Luis Guerrero
1524,Yoniel Curet,692414,692414,sa3015446,11991,*05uec*,DET,SP,SP,Curet,Yoniel,Curet,Yoniel,Yoniel Curet P | DET,29292533,0,Yoniel Curet
1525,Winston Santos,692437,692437,28489,12291,*061lj*,TEX,SP,SP,Santos,Winston,Santos,Winston,Winston Santos P | TEX,29322018,63638,Winston Santos
1526,Yanquiel Fernandez,692585,692585,28552,12219,*05g3k*,NYY,OF,OF,Fernandez,Yanquiel,Fernández,Yanquiel,Yanquiel Fernandez OF | NYY,29077686,60149,Yanquiel Fernández
1527,Nick Gonzales,693304,693304,27490,11038,*0597k*,PIT,2B/3B,2B/SS/ 3B,Gonzales,Nick,Gonzales,Nick,"Nick Gonzales 2B,3B | PIT",3167983,12049,Nick Gonzales
1528,Dillon Dingler,693307,693307,27464,10920,*05gx4*,DET,C,C,Dingler,Dillon,Dingler,Dillon,Dillon Dingler C | DET,3165152,11928,Dillon Dingler
1529,Nick Frasso,693308,693308,sa3014492,11931,*05jpo*,LAD,RP,RP,Frasso,Nick,Frasso,Nick,Nick Frasso P | LAD,26615441,60235,
1530,Tink Hence,693311,693311,sa3014709,12033,*05jpx*,STL,SP,SP,Hence,Tink,Hence,Tink,Tink Hence P | STL,26615406,12177,Tink Hence
1531,Kyle Nicolas,693312,693312,27775,11869,*05l9g*,WSH,RP,RP,Nicolas,Kyle,Nicolas,Kyle,Kyle Nicolas P | WAS,26615404,60341,Kyle Nicolas
1532,Carson Seymour,693313,693313,30084,12283,*05jqk*,SF,RP,RP,Seymour,Carson,Seymour,Carson,Carson Seymour P | SF,29077338,60392,Carson Seymour
1533,Cesar Prieto,693409,693409,30163,12451,*05gdq*,STL,2B,2B,Prieto,Cesar,Prieto,César,Cesar Prieto 2B | STL,28842426,60507,Cesar Prieto
1534,Bryan Woo,693433,693433,30279,11800,*05y62*,SEA,SP,SP,Woo,Bryan,Woo,Bryan,Bryan Woo P | SEA,29075489,60584,Bryan Woo
1535,Taylor Dollard,693440,693440,sa3014982,11721,*05jrq*,SEA,SP,SP,Dollard,Taylor,Dollard,Taylor,Taylor Dollard P | SEA,26911811,0,
1536,Kyler Fedko,693459,693459,29930,12539,*05yhm*,MIN,OF,OF,Fedko,Kyler,Fedko,Kyler,Kyler Fedko OF | MIN,29085617,0,Kyler Fedko
1537,Cam Schlittler,693645,693645,32095,12361,*05u6q*,NYY,SP,SP,Schlittler,Cam,Schlittler,Cam,Cameron Schlittler P | NYY,29087628,64985,Cam Schlittler
1538,Spencer Miles,693686,693686,31621,12605,*064no*,TOR,SP,SP,Miles,Spencer,Miles,Spencer,Spencer Miles P | TOR,50037917,65029,Spencer Miles
1539,Emiliano Teodo,693713,693713,27999,11945,*05uo4*,TEX,RP,RP,Teodo,Emiliano,Teodo,Emiliano,Emiliano Teodo P | TEX,29077607,60433,Emiliano Teodo
1540,Alexander Alberto,693739,693739,sa3015986,12609,*05rh5*,TB,RP,RP,Alberto,Alexander,Alberto,Alexander,Alexander Alberto P | TB,0,66465,Alexander Alberto
1541,Bryce Elder,693821,693821,27779,11307,*05jp9*,ATL,SP,SP,Elder,Bryce,Elder,Bryce,Bryce Elder P | ATL,26615410,12120,Bryce Elder
1542,Ian Seymour,693855,693855,27932,11420,*05jpd*,TB,SP,SP,Seymour,Ian,Seymour,Ian,Ian Seymour P | TB,26615397,60418,Ian Seymour
1543,Felix Reyes,694025,694025,28763,12654,*05xp6*,PHI,OF,OF,Reyes,Felix,Reyes,Felix,Felix Reyes OF | PHI,28843151,0,Felix Reyes
1544,Daniel Palencia,694037,694037,27914,11821,*05u4l*,CHC,RP,RP,Palencia,Daniel,Palencia,Daniel,Daniel Palencia P | CHC,28837106,60121,Daniel Palencia
1545,Pedro Leon,694175,694175,27781,11198,*05gdv*,PHI,OF,OF,Leon,Pedro,León,Pedro,Pedro Leon OF | PHI,26635152,12226,Pedro León
1546,Jackson Chourio,694192,694192,28806,11738,*05m1e*,MIL,OF,OF,Chourio,Jackson,Chourio,Jackson,Jackson Chourio OF | MIL,26643926,12480,Jackson Chourio
1547,Angel Genao,694197,694197,sa3015706,12513,*05r5e*,CLE,SS,SS,Genao,Angel,Genao,Angel,Angel Genao SS | CLE,26643928,60143,Angel Genao
1548,Denzer Guzman,694203,694203,28816,12462,*05m1b*,LAA,SS/3B,SS/3B,Guzman,Denzer,Guzman,Denzer,"Denzer Guzman 3B,SS | LAA",26643937,12454,Denzer Guzman
1549,Moises Ballesteros,694208,694208,28820,12217,*05rbs*,CHC,DH,C,Ballesteros,Moises,Ballesteros,Moisés,Moises Ballesteros DH | CHC,28837122,60120,Moisés Ballesteros
1550,Samuel Basallo,694212,694212,28824,12039,*05rbv*,BAL,C,C,Basallo,Samuel,Basallo,Samuel,Samuel Basallo C | BAL,26912463,60092,Samuel Basallo
1551,Gabriel Gonzalez,694224,694224,28833,12537,*05rcs*,MIN,OF,OF,Gonzalez,Gabriel,Gonzalez,Gabriel,Gabriel Gonzalez OF | MIN,26913040,12539,Gabriel Gonzalez
1552,Cole Carrigg,694249,694249,33253,12523,*066eo*,COL,OF,OF,Carrigg,Cole,Carrigg,Cole,Cole Carrigg OF | COL,29295914,0,Cole Carrigg
1553,Brandon Pfaadt,694297,694297,27782,11586,*05lg3*,ARI,SP,SP,Pfaadt,Brandon,Pfaadt,Brandon,Brandon Pfaadt P | ARI,26747035,60056,Brandon Pfaadt
1554,Matt Svanson,694335,694335,29629,12266,*06elo*,STL,RP,RP,Svanson,Matt,Svanson,Matt,Matt Svanson P | STL,29342352,63308,Matt Svanson
1555,Trey Gibson,694346,694346,33794,12486,*06mc1*,BAL,SP,SP,Gibson,Trey,Gibson,Trey,Trey Gibson P | BAL,29687314,0,Trey Gibson
